basis,source_doc,source_page,source_url,statement,period_label,period_end,period_type,section,line_item,value,unit,is_subtotal,is_comparative,order_index,note
business_100,3724816,16,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=16,kpi,FY2026,2026-03-31,instant,Warwick Facility,Ownership Interest,100,pct,0,0,53,
business_100,3724816,16,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=16,kpi,FY2026,2026-03-31,instant,Warwick Facility,Start of Operations,2010,count,0,0,54,printed_unit=year
business_100,3724816,16,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=16,kpi,FY2026,2026-03-31,instant,Warwick Facility,# of Injection / Withdrawal Wells,16,count,0,0,55,
business_100,3724816,16,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=16,kpi,FY2026,2026-03-31,instant,Warwick Facility,Effective Working Gas Capacity,21.5,bcf,0,0,56,
business_100,3724816,16,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=16,kpi,FY2026,2026-03-31,instant,Warwick Facility,Max Injection,300,count,0,0,57,printed_unit=MMcf/d
business_100,3724816,16,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=16,kpi,FY2026,2026-03-31,instant,Warwick Facility,Max Withdrawal,250,count,0,0,58,printed_unit=MMcf/d
business_100,3724816,16,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=16,kpi,FY2026,2026-03-31,instant,Warwick Facility,# of Interconnects,1,count,0,0,59,
business_100,3724816,16,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=16,kpi,FY2026,2026-03-31,instant,Warwick Facility,Owned Pipeline,27,count,0,0,60,printed_unit=km
business_100,3724816,16,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=16,kpi,FY2026,2026-03-31,instant,Warwick Facility - Development Opportunities,Warwick Expansion Project - potential incremental working gas capacity,5,bcf,0,0,61,"printed as 'up to 5 Bcf'; pre-approval, seeking regulatory approvals"
business_100,3724816,16,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=16,kpi,FY2026,2026-03-31,instant,Warwick Facility - Development Opportunities,Warwick Battery Storage Project - battery electricity storage operation,11,count,0,0,62,printed_unit=MW; positive final investment decision taken
business_100,3724816,16,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=16,kpi,FY2026,2026-03-31,instant,Warwick Facility - Development Opportunities,Warwick Facility battery storage project expected cost,14,cad_millions,0,0,63,printed as approximately C$14 million; in service expected Q2 of FY2028
business_100,3724816,9,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=9,kpi,FY2024,2024-03-31,instant,Three Year History - 2023 Asset Sales,Salt Plains Facility - effective working gas storage capacity,13,bcf,0,0,1,"divested 2023-04-01; historical, no longer in the portfolio"
business_100,3724816,9,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=9,kpi,FY2024,2024-03-31,instant,Three Year History - 2023 Asset Sales,Tres Palacios Facility - effective working gas storage capacity,34,bcf,0,0,2,Brookfield's 49.99% membership interest sold 2023-04-03; historical
business_100,3724816,9,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=9,note_other,FY2024,2024-03-31,FY,Three Year History - 2023 Asset Sales,"net proceeds - sale of 100% interest in Salt Plains Storage, LLC",35.2,usd_millions,0,0,1,Swan OpCo; approximately; sold 2023-04-01
business_100,3724816,9,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=9,note_other,FY2024,2024-03-31,FY,Three Year History - 2023 Asset Sales,net proceeds - sale of Brookfield's 49.99% membership interest in Tres Palacios Holdings LLC,175.4,usd_millions,0,0,2,"approximately; sold 2023-04-03; proceeds to Brookfield, not to the Business"
business_100,3724816,9,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=9,note_other,FY2026,2026-03-31,FY,Three Year History - Warwick Acquisition,aggregate purchase price paid by AECO Gas Storage for Warwick Gas Storage and Warwick Gas Storage Ltd.,135.6,usd_millions,0,0,1,approximately; 2025-10-14; funded via the Warwick Receivable from a Brookfield affiliate
business_100,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non_ifrs,FY2025,2025-03-31,FY,Commercial Model - Revenue mix by contracting type,ToP Contracts - FY25 Revenue Mix,44,pct,0,1,1,column footing verified: 44+44+12=100
business_100,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non_ifrs,FY2026,2026-03-31,FY,Commercial Model - Revenue mix by contracting type,ToP Contracts - FY26 Revenue Mix,49,pct,0,0,1,column footing verified: 49+32+19=100
business_100,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non_ifrs,FY2026,2026-03-31,FY,Commercial Model - Adjusted Gross Margin contracting mix,ToP Contracts - Long-Term AGM Target Mix (1),60,pct,0,0,2,"non-IFRS ratio; long-term target, not a period figure; 60+25+15=100"
business_100,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non_ifrs,FY2025,2025-03-31,FY,Commercial Model - Adjusted Gross Margin contracting mix,ToP Contracts - FY25 AGM Mix,45,pct,0,1,2,non-IFRS ratio; 45+41+14=100
business_100,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non_ifrs,FY2026,2026-03-31,FY,Commercial Model - Adjusted Gross Margin contracting mix,ToP Contracts - FY26 AGM Mix,51,pct,0,0,3,non-IFRS ratio; 51+32+17=100
business_100,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non_ifrs,FY2025,2025-03-31,FY,Commercial Model - Revenue mix by contracting type,STS Contracts - FY25 Revenue Mix,44,pct,0,1,3,column footing verified: 44+44+12=100
business_100,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non_ifrs,FY2026,2026-03-31,FY,Commercial Model - Revenue mix by contracting type,STS Contracts - FY26 Revenue Mix,32,pct,0,0,4,column footing verified: 49+32+19=100
business_100,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non_ifrs,FY2026,2026-03-31,FY,Commercial Model - Adjusted Gross Margin contracting mix,STS Contracts - Long-Term AGM Target Mix (1),25,pct,0,0,5,"non-IFRS ratio; long-term target, not a period figure; 60+25+15=100"
business_100,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non_ifrs,FY2025,2025-03-31,FY,Commercial Model - Adjusted Gross Margin contracting mix,STS Contracts - FY25 AGM Mix,41,pct,0,1,4,non-IFRS ratio; 45+41+14=100
business_100,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non_ifrs,FY2026,2026-03-31,FY,Commercial Model - Adjusted Gross Margin contracting mix,STS Contracts - FY26 AGM Mix,32,pct,0,0,6,non-IFRS ratio; 51+32+17=100
business_100,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non_ifrs,FY2025,2025-03-31,FY,Commercial Model - Revenue mix by contracting type,Optimization Activities - FY25 Revenue Mix,12,pct,0,1,5,column footing verified: 44+44+12=100
business_100,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non_ifrs,FY2026,2026-03-31,FY,Commercial Model - Revenue mix by contracting type,Optimization Activities - FY26 Revenue Mix,19,pct,0,0,7,column footing verified: 49+32+19=100
business_100,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non_ifrs,FY2026,2026-03-31,FY,Commercial Model - Adjusted Gross Margin contracting mix,Optimization Activities - Long-Term AGM Target Mix (1),15,pct,0,0,8,"non-IFRS ratio; long-term target, not a period figure; 60+25+15=100"
business_100,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non_ifrs,FY2025,2025-03-31,FY,Commercial Model - Adjusted Gross Margin contracting mix,Optimization Activities - FY25 AGM Mix,14,pct,0,1,6,non-IFRS ratio; 45+41+14=100
business_100,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non_ifrs,FY2026,2026-03-31,FY,Commercial Model - Adjusted Gross Margin contracting mix,Optimization Activities - FY26 AGM Mix,17,pct,0,0,9,non-IFRS ratio; 51+32+17=100
business_100,3724816,19,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=19,kpi,FY2026,2026-03-31,instant,Industry and Competition - Industry Overview,North American natural gas storage market - number of storage facilities,400,count,0,0,64,"printed as 'more than 400'; third-party industry statistic, not company-specific"
business_100,3724816,19,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=19,kpi,FY2026,2026-03-31,instant,Industry and Competition - Industry Overview,North American natural gas storage market - total estimated effective working gas storage capacity,5.6,tcf,0,0,65,unit tcf is an extension beyond SPEC section 4 enum; third-party industry statistic
business_100,3724816,19,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=19,kpi,FY2026,2026-03-31,instant,Industry and Competition - California,California natural gas storage market - number of storage facilities,12,count,0,0,66,third-party industry statistic
business_100,3724816,19,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=19,kpi,FY2026,2026-03-31,instant,Industry and Competition - California,California natural gas storage market - total estimated effective working gas storage capacity,323,bcf,0,0,67,printed as approximately; third-party industry statistic
business_100,3724816,19,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=19,kpi,FY2026,2026-03-31,instant,Industry and Competition - California,reduction in monthly maximum Redwood Path capacity from PG&E's May 2025 retirement of the Tionesta compressor station,207.5,count,0,0,68,printed_unit=MMcf/d; printed as an average of approximately
